date,bsadf,cv90,cv95,cv99,cv95_wb,y
2011-09-30,0.3782710230872059,0.23436207362078748,0.5443793297846832,0.965398946508843,0.3627729787953478,5.2235938203521
2011-10-31,0.17366502153175828,0.24462894891297532,0.5584934783541464,1.0249610521378885,0.372589028920946,5.21057845224003
2011-11-30,0.16173303363936034,0.26385946928279935,0.5146524172212505,0.990842962785691,0.30402192144932344,5.204006687076795
2011-12-31,0.13272843160145734,0.28174859982560996,0.51896856162937,1.102399086681251,0.27401519081660203,5.199049364889368
2012-01-31,0.07768383375639863,0.28158621245438387,0.5666497753807939,1.1278357761097042,0.22129119805980527,5.19184512203752
2012-02-29,0.2835370944203056,0.2518161007120087,0.5331449231848409,1.2012196982416967,0.3010884695237456,5.213848209921586
2012-03-31,0.5193256973751319,0.24422168014526457,0.5113019339030062,1.0514713427480167,0.5367319936191284,5.258536496536192
2012-04-30,0.553085790401146,0.251132029169161,0.5505133356998022,1.2281313156517555,0.5795503166542318,5.290789100127245
2012-05-31,0.5729209271613245,0.26397210761884865,0.5881233220284535,1.1577669281001577,0.5377590699362222,5.314190715704327
2012-06-30,0.5141191763621776,0.2803912369497889,0.6076782691597388,1.1698413443058393,0.49514290668732985,5.323497665078335
2012-07-31,0.4857699163316667,0.2716912125081037,0.5897400262561848,1.1746730853360512,0.48955667074471826,5.328361487896413
2012-08-31,0.6398263402762381,0.3137379903096767,0.5702584922192154,1.0397668272390266,0.4493075142076679,5.350909816667207
2012-09-30,0.7843980831141991,0.2628185146619781,0.5647169305736649,1.0413069714451473,0.6038140312351861,5.38357721049886
2012-10-31,0.8260853838484931,0.28043846452741356,0.6274529170677838,1.0473211003386738,0.530631884465283,5.410305868496084
2012-11-30,0.7478320886403003,0.2686839478207842,0.5462248474839249,1.046087476972954,0.4381370117832282,5.420092423473958
2012-12-31,0.735335801724018,0.30158651896260336,0.5649736626602517,0.9818522767304851,0.4067016433378948,5.427589702252176
2013-01-31,0.8632495668783596,0.29381349643999743,0.6154786890918156,1.0699227872849226,0.418295520237475,5.448890225027411
2013-02-28,1.0059328560287892,0.27924346880952805,0.6125267742375161,1.085909422057001,0.35209064458904865,5.480638923341991
2013-03-31,0.8089188516962041,0.28234114104802266,0.5720115481391362,1.282803898764878,0.29711601599901116,5.480222169845649
2013-04-30,0.7573468028320779,0.2547806465776069,0.5719449859487392,1.0595966640097998,0.29060338563063576,5.478135793123873
2013-05-31,0.7924254353136075,0.23262538753753242,0.5434896546195663,1.0232276410719696,0.27723394297798976,5.483966713434666
2013-06-30,0.8260220789460346,0.23902473789255985,0.5228881149891,0.930775684246614,0.219299711714701,5.494295249789477
2013-07-31,0.8093720554212447,0.2501659992119766,0.5348697075616718,1.079553329207434,0.20485611690595867,5.501666290534067
2013-08-31,0.7856594721849944,0.2235948666058559,0.5498661927357603,1.0904455289021528,0.1741731776635603,5.506550305126492
2013-09-30,0.7017908968232873,0.22699307917518938,0.5303206470876382,1.0632897204637106,0.13179718575492952,5.503296947234575
